User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Subscription Duration,Month Acquisition,Group Age
1569,Premium,10,2022-07-17,2023-06-07,Canada,43,Male,Tablet,1 Month,325,7,40-44
1570,Basic,13,2022-07-17,2023-06-07,United States,44,Male,Tablet,1 Month,325,7,40-44
1571,Basic,10,2022-07-17,2023-04-07,United States,35,Male,Tablet,1 Month,264,7,35-39
1572,Basic,13,2022-11-07,2023-06-07,Canada,39,Male,Laptop,1 Month,212,11,35-39
1573,Standard,15,2022-07-07,2023-05-07,United Kingdom,43,Male,Smart TV,1 Month,304,7,40-44
1574,Premium,10,2022-07-07,2023-06-07,Australia,36,Male,Smart TV,1 Month,335,7,35-39
1575,Basic,11,2022-08-07,2023-05-07,Germany,49,Female,Laptop,1 Month,273,8,45-49
1576,Basic,12,2022-06-07,2023-08-07,France,29,Female,Smartphone,1 Month,426,6,25-29
1577,Premium,10,2022-03-07,2023-04-07,Brazil,45,Male,Tablet,1 Month,396,3,45-49
1578,Standard,11,2022-06-30,2023-06-07,Mexico,44,Female,Laptop,1 Month,342,6,40-44
1579,Standard,11,2022-06-27,2023-04-07,Spain,40,Female,Smart TV,1 Month,284,6,40-44
1580,Basic,15,2022-06-26,2023-08-07,Italy,51,Female,Smart TV,1 Month,407,6,50-54
1581,Premium,15,2022-06-27,2023-05-07,Spain,30,Female,Smart TV,1 Month,314,6,30-34
1582,Standard,14,2022-06-28,2023-08-07,Spain,50,Male,Smart TV,1 Month,405,6,50-54
1583,Basic,12,2022-06-30,2023-06-07,United States,39,Male,Tablet,1 Month,342,6,35-39
1584,Standard,11,2022-02-07,2023-07-07,Canada,51,Male,Tablet,1 Month,515,2,50-54
1585,Premium,10,2022-05-07,2023-05-07,United States,42,Male,Laptop,1 Month,365,5,40-44
1586,Basic,12,2022-11-07,2023-07-07,United States,34,Female,Tablet,1 Month,242,11,30-34
1587,Premium,12,2022-07-18,2023-06-07,Canada,28,Male,Tablet,1 Month,324,7,25-29
1588,Standard,15,2022-07-25,2023-07-07,United Kingdom,43,Male,Tablet,1 Month,347,7,40-44
1589,Basic,11,2022-07-28,2023-06-07,Australia,27,Female,Tablet,1 Month,314,7,25-29
1590,Standard,13,2022-05-08,2023-08-07,Germany,49,Female,Smart TV,1 Month,456,5,45-49
1591,Premium,14,2022-09-08,2023-05-07,France,35,Female,Laptop,1 Month,241,9,35-39
1592,Basic,10,2022-08-14,2023-06-07,Brazil,34,Male,Tablet,1 Month,297,8,30-34
1593,Standard,14,2022-08-15,2023-05-07,Mexico,28,Male,Smartphone,1 Month,265,8,25-29
1594,Premium,15,2022-08-16,2023-07-07,Spain,49,Female,Tablet,1 Month,325,8,45-49
1595,Basic,12,2022-08-25,2023-04-07,Italy,51,Female,Tablet,1 Month,225,8,50-54
1596,Premium,13,2022-08-27,2023-06-07,Spain,36,Male,Laptop,1 Month,284,8,35-39
1597,Basic,13,2022-06-09,2023-06-07,Spain,37,Male,Smart TV,1 Month,363,6,35-39
1598,Standard,11,2022-08-09,2023-07-07,United States,48,Male,Laptop,1 Month,332,8,45-49
1599,Standard,13,2022-09-13,2023-04-07,Canada,45,Female,Smart TV,1 Month,206,9,45-49
1600,Basic,11,2022-09-15,2023-06-07,United States,39,Male,Tablet,1 Month,265,9,35-39
1601,Premium,14,2022-09-19,2023-05-07,United States,39,Male,Smartphone,1 Month,230,9,35-39
1602,Basic,15,2022-09-22,2023-07-07,Canada,46,Female,Smart TV,1 Month,288,9,45-49
1603,Standard,13,2022-09-24,2023-06-07,United Kingdom,30,Female,Smartphone,1 Month,256,9,30-34
1604,Premium,10,2022-09-30,2023-06-07,Australia,32,Female,Smartphone,1 Month,250,9,30-34
1605,Basic,11,2022-03-10,2023-05-07,Germany,39,Male,Laptop,1 Month,423,3,35-39
1606,Premium,15,2022-08-10,2023-07-07,France,35,Female,Smartphone,1 Month,331,8,35-39
1607,Basic,15,2022-09-10,2023-07-07,Brazil,41,Female,Smartphone,1 Month,300,9,40-44
1608,Standard,11,2022-12-10,2023-08-07,Mexico,32,Female,Smart TV,1 Month,240,12,30-34
1609,Standard,14,2022-10-15,2023-06-07,Spain,41,Female,Smart TV,1 Month,235,10,40-44
1610,Basic,14,2022-10-17,2023-06-07,Italy,36,Female,Smart TV,1 Month,233,10,35-39
1611,Premium,15,2022-10-19,2023-07-07,Spain,49,Male,Laptop,1 Month,261,10,45-49
1612,Basic,11,2022-10-22,2023-09-07,Spain,30,Female,Smartphone,1 Month,320,10,30-34
1613,Standard,15,2022-10-23,2023-06-07,United States,40,Female,Smartphone,1 Month,227,10,40-44
1614,Premium,13,2022-10-27,2023-07-07,Canada,46,Female,Tablet,1 Month,253,10,45-49
1615,Basic,11,2022-10-28,2023-06-07,United States,30,Female,Smart TV,1 Month,222,10,30-34
1616,Premium,10,2022-01-11,2023-08-07,United States,48,Male,Laptop,1 Month,573,1,45-49
1617,Basic,11,2022-04-11,2023-05-07,Canada,50,Male,Tablet,1 Month,391,4,50-54
1618,Standard,11,2022-05-11,2023-06-07,United Kingdom,27,Male,Smart TV,1 Month,392,5,25-29
1619,Standard,14,2022-04-11,2023-07-07,Australia,51,Female,Laptop,1 Month,452,4,50-54
1620,Basic,11,2022-05-11,2023-07-07,Germany,38,Male,Smartphone,1 Month,422,5,35-39
1621,Premium,10,2022-04-11,2023-05-07,France,39,Male,Laptop,1 Month,391,4,35-39
1622,Basic,12,2022-05-11,2023-05-07,Brazil,45,Female,Smart TV,1 Month,361,5,45-49
1623,Standard,12,2022-03-11,2023-06-07,Mexico,29,Male,Laptop,1 Month,453,3,25-29
1624,Premium,13,2022-10-31,2023-07-07,Spain,35,Male,Smartphone,1 Month,249,10,35-39
1625,Basic,10,2022-10-26,2023-04-07,Italy,51,Female,Smart TV,1 Month,163,10,50-54
1626,Premium,11,2022-10-16,2023-06-07,Spain,51,Male,Smart TV,1 Month,234,10,50-54
1627,Basic,15,2022-10-16,2023-07-07,Spain,42,Female,Smartphone,1 Month,264,10,40-44
1628,Standard,13,2022-09-17,2023-06-07,United States,48,Female,Laptop,1 Month,263,9,45-49
1629,Standard,14,2022-12-09,2023-04-07,Canada,40,Male,Smart TV,1 Month,119,12,40-44
1630,Basic,13,2022-09-13,2023-07-07,United States,39,Male,Smart TV,1 Month,297,9,35-39
1631,Premium,14,2022-09-09,2023-07-07,United States,44,Male,Laptop,1 Month,301,9,40-44
1632,Basic,14,2022-03-09,2023-06-07,Canada,27,Female,Laptop,1 Month,455,3,25-29
1633,Standard,11,2022-08-31,2023-05-07,United Kingdom,35,Male,Tablet,1 Month,249,8,35-39
1634,Premium,14,2022-08-25,2023-07-07,Australia,45,Male,Smart TV,1 Month,316,8,45-49
1635,Basic,12,2022-08-15,2023-07-07,Germany,33,Male,Tablet,1 Month,326,8,30-34
1636,Premium,10,2022-08-16,2023-07-07,France,32,Female,Smart TV,1 Month,325,8,30-34
1637,Basic,11,2022-07-28,2023-05-07,Brazil,51,Female,Laptop,1 Month,283,7,50-54
1638,Standard,10,2022-07-28,2023-06-07,Mexico,40,Female,Tablet,1 Month,314,7,40-44
1639,Standard,15,2022-07-22,2023-06-07,Spain,47,Male,Laptop,1 Month,320,7,45-49
1640,Basic,13,2022-07-19,2023-06-07,Italy,42,Male,Smart TV,1 Month,323,7,40-44
1641,Premium,10,2022-07-16,2023-06-07,Spain,41,Male,Tablet,1 Month,326,7,40-44
1642,Basic,12,2022-07-15,2023-09-07,Spain,43,Male,Tablet,1 Month,419,7,40-44
1643,Standard,11,2022-07-16,2023-05-07,United States,42,Female,Tablet,1 Month,295,7,40-44
1644,Premium,14,2022-09-07,2023-06-07,Canada,28,Male,Smartphone,1 Month,273,9,25-29
1645,Basic,12,2022-07-07,2023-05-07,United States,40,Female,Laptop,1 Month,304,7,40-44
1646,Basic,15,2022-07-07,2023-09-07,United States,46,Female,Tablet,1 Month,427,7,45-49
1647,Basic,11,2022-06-07,2023-05-07,Canada,39,Female,Laptop,1 Month,334,6,35-39
1648,Standard,15,2022-06-30,2023-06-07,United Kingdom,41,Female,Smartphone,1 Month,342,6,40-44
1649,Premium,15,2022-06-27,2023-05-07,Australia,30,Male,Tablet,1 Month,314,6,30-34
1650,Basic,14,2022-06-28,2023-08-07,Germany,32,Male,Tablet,1 Month,405,6,30-34
1651,Basic,14,2022-06-28,2023-06-07,France,38,Male,Smart TV,1 Month,344,6,35-39
1652,Premium,11,2022-06-29,2023-08-07,Brazil,38,Male,Tablet,1 Month,404,6,35-39
1653,Standard,13,2022-01-07,2023-06-07,Mexico,32,Male,Smartphone,1 Month,516,1,30-34
1654,Standard,14,2022-03-07,2023-07-07,Spain,27,Male,Tablet,1 Month,487,3,25-29
1655,Basic,15,2022-04-07,2023-06-07,Italy,50,Female,Tablet,1 Month,426,4,50-54
1656,Premium,10,2022-10-07,2023-07-07,Spain,30,Male,Smartphone,1 Month,273,10,30-34
1657,Standard,11,2022-07-23,2023-06-07,Spain,49,Male,Smartphone,1 Month,319,7,45-49
1658,Basic,11,2022-07-24,2023-07-07,United States,32,Female,Laptop,1 Month,348,7,30-34
1659,Standard,14,2022-07-26,2023-06-07,Canada,35,Male,Smartphone,1 Month,316,7,35-39
1660,Premium,12,2022-07-08,2023-08-07,United States,44,Male,Tablet,1 Month,395,7,40-44
1661,Basic,13,2022-10-08,2023-05-07,United States,49,Female,Laptop,1 Month,211,10,45-49
1662,Premium,13,2022-08-14,2023-06-07,Canada,39,Male,Smartphone,1 Month,297,8,35-39
1663,Standard,12,2022-08-16,2023-06-07,United Kingdom,38,Female,Smartphone,1 Month,295,8,35-39
1664,Basic,10,2022-08-20,2023-08-07,Australia,38,Female,Laptop,1 Month,352,8,35-39
1665,Standard,11,2022-08-25,2023-05-07,Germany,37,Male,Smartphone,1 Month,255,8,35-39
1666,Premium,11,2022-08-28,2023-07-07,France,28,Male,Laptop,1 Month,313,8,25-29
1667,Basic,11,2022-05-09,2023-06-07,Brazil,49,Male,Tablet,1 Month,394,5,45-49
1668,Standard,13,2022-08-09,2023-08-07,Mexico,33,Female,Tablet,1 Month,363,8,30-34
1669,Premium,10,2022-09-14,2023-05-07,Spain,48,Male,Tablet,1 Month,235,9,45-49
1670,Basic,13,2022-09-16,2023-06-07,Italy,34,Male,Tablet,1 Month,264,9,30-34
1671,Premium,13,2022-09-19,2023-06-07,Spain,39,Female,Smartphone,1 Month,261,9,35-39
1672,Basic,15,2022-09-23,2023-07-07,Spain,30,Male,Tablet,1 Month,287,9,30-34
1673,Standard,10,2022-09-29,2023-07-07,United States,37,Male,Tablet,1 Month,281,9,35-39
1674,Standard,10,2022-02-10,2023-06-07,Canada,38,Male,Smart TV,1 Month,482,2,35-39
1675,Basic,12,2022-08-10,2023-05-07,United States,42,Female,Laptop,1 Month,270,8,40-44
1676,Premium,15,2022-09-10,2023-07-07,United States,35,Female,Laptop,1 Month,300,9,35-39
1677,Basic,14,2022-11-10,2023-08-07,Canada,30,Male,Tablet,1 Month,270,11,30-34
1678,Standard,15,2022-10-14,2023-09-07,United Kingdom,48,Female,Smart TV,1 Month,328,10,45-49
1679,Premium,14,2022-10-16,2023-06-07,Australia,48,Male,Tablet,1 Month,234,10,45-49
1680,Basic,13,2022-10-18,2023-07-07,Germany,32,Male,Laptop,1 Month,262,10,30-34
1681,Premium,15,2022-10-22,2023-07-07,France,27,Male,Smart TV,1 Month,258,10,25-29
1682,Basic,10,2022-10-23,2023-09-07,Brazil,48,Female,Laptop,1 Month,319,10,45-49
1683,Standard,12,2022-10-26,2023-06-07,Mexico,33,Male,Laptop,1 Month,224,10,30-34
1684,Standard,13,2022-10-27,2023-07-07,Spain,28,Male,Smartphone,1 Month,253,10,25-29
1685,Basic,15,2022-10-31,2023-07-07,Italy,46,Male,Laptop,1 Month,249,10,45-49
1686,Premium,11,2022-01-11,2023-08-07,Spain,40,Male,Laptop,1 Month,573,1,40-44
1687,Basic,13,2022-03-11,2023-05-07,Spain,49,Male,Smartphone,1 Month,422,3,45-49
1688,Standard,14,2022-04-11,2023-06-07,United States,41,Female,Tablet,1 Month,422,4,40-44
1689,Premium,13,2022-05-11,2023-07-07,Canada,38,Male,Tablet,1 Month,422,5,35-39
1690,Basic,13,2022-05-11,2023-07-07,United States,42,Female,Laptop,1 Month,422,5,40-44
1691,Premium,13,2022-05-11,2023-05-07,United States,27,Female,Smart TV,1 Month,361,5,25-29
1692,Basic,12,2022-05-11,2023-06-07,Canada,41,Female,Tablet,1 Month,392,5,40-44
1693,Standard,13,2022-03-11,2023-07-07,United Kingdom,41,Female,Tablet,1 Month,483,3,40-44
1694,Standard,11,2022-10-27,2023-07-07,Australia,49,Male,Laptop,1 Month,253,10,45-49
1695,Basic,14,2022-10-24,2023-04-07,Germany,28,Female,Smartphone,1 Month,165,10,25-29
1696,Premium,13,2022-10-17,2023-07-07,France,44,Male,Laptop,1 Month,263,10,40-44
1697,Basic,11,2022-06-10,2023-07-07,Brazil,47,Female,Tablet,1 Month,392,6,45-49
1698,Standard,12,2022-09-18,2023-06-07,Mexico,29,Male,Tablet,1 Month,262,9,25-29
1699,Premium,10,2022-09-17,2023-04-07,Spain,31,Female,Laptop,1 Month,202,9,30-34
1700,Basic,12,2022-09-13,2023-08-07,Italy,28,Female,Smart TV,1 Month,328,9,25-29
1701,Premium,15,2022-09-09,2023-07-07,Spain,32,Male,Smart TV,1 Month,301,9,30-34
1702,Basic,12,2022-02-09,2023-07-07,Spain,43,Male,Smartphone,1 Month,513,2,40-44
1703,Standard,13,2022-01-09,2023-06-07,United States,48,Male,Smart TV,1 Month,514,1,45-49
1704,Standard,10,2022-08-16,2023-07-07,Canada,28,Male,Laptop,1 Month,325,8,25-29
1705,Basic,14,2022-08-17,2023-07-07,United States,31,Female,Tablet,1 Month,324,8,30-34
1706,Premium,15,2022-07-29,2023-07-07,United States,47,Male,Laptop,1 Month,343,7,45-49
1707,Basic,13,2022-07-28,2023-06-07,Canada,39,Female,Smartphone,1 Month,314,7,35-39
1708,Standard,13,2022-07-25,2023-07-07,United Kingdom,35,Male,Smartphone,1 Month,347,7,35-39
1709,Premium,10,2022-07-26,2023-06-07,Australia,42,Female,Smartphone,1 Month,316,7,40-44
1710,Basic,11,2022-07-17,2023-07-07,Germany,30,Male,Smart TV,1 Month,355,7,30-34
1711,Premium,14,2022-07-16,2023-06-07,France,34,Male,Smartphone,1 Month,326,7,30-34
1712,Basic,11,2022-07-17,2023-09-07,Brazil,35,Male,Smartphone,1 Month,417,7,35-39
1713,Standard,12,2022-07-16,2023-06-07,Mexico,31,Female,Tablet,1 Month,326,7,30-34
1714,Standard,14,2022-07-16,2023-07-07,Spain,36,Female,Tablet,1 Month,356,7,35-39
1715,Basic,14,2022-12-07,2023-06-07,Italy,31,Female,Laptop,1 Month,182,12,30-34
1716,Premium,11,2022-10-07,2023-09-07,Spain,32,Male,Smart TV,1 Month,335,10,30-34
1717,Basic,10,2022-08-07,2023-07-07,Spain,46,Female,Smartphone,1 Month,334,8,45-49
1718,Standard,15,2022-06-29,2023-07-07,United States,30,Male,Tablet,1 Month,373,6,30-34
1719,Premium,12,2022-06-29,2023-06-07,Canada,46,Male,Laptop,1 Month,343,6,45-49
1720,Basic,12,2022-06-28,2023-08-07,United States,44,Female,Tablet,1 Month,405,6,40-44
1721,Basic,12,2022-06-29,2023-06-07,United States,34,Male,Tablet,1 Month,343,6,30-34
1722,Basic,13,2022-01-07,2023-08-07,Canada,31,Male,Tablet,1 Month,577,1,30-34
1723,Standard,13,2022-02-07,2023-06-07,United Kingdom,34,Male,Smart TV,1 Month,485,2,30-34
1724,Premium,12,2022-04-07,2023-08-07,Australia,28,Male,Laptop,1 Month,487,4,25-29
1725,Basic,10,2022-08-07,2023-07-07,Germany,36,Female,Smartphone,1 Month,334,8,35-39
1726,Basic,14,2022-07-20,2023-09-07,France,48,Female,Laptop,1 Month,414,7,45-49
1727,Premium,13,2022-07-23,2023-06-07,Brazil,40,Male,Smartphone,1 Month,319,7,40-44
1728,Standard,15,2022-07-26,2023-07-07,Mexico,35,Male,Smartphone,1 Month,346,7,35-39
1729,Standard,11,2022-07-30,2023-07-07,Spain,41,Male,Laptop,1 Month,342,7,40-44
1730,Basic,10,2022-08-08,2023-08-07,Italy,28,Female,Smartphone,1 Month,364,8,25-29
1731,Premium,12,2022-08-13,2023-05-07,Spain,37,Male,Tablet,1 Month,267,8,35-39
1732,Standard,12,2022-08-14,2023-07-07,Spain,33,Male,Smartphone,1 Month,327,8,30-34
1733,Basic,15,2022-08-16,2023-06-07,United States,27,Female,Tablet,1 Month,295,8,25-29
1734,Standard,14,2022-08-19,2023-08-07,Canada,35,Male,Tablet,1 Month,353,8,35-39
1735,Premium,10,2022-08-27,2023-06-07,United States,27,Male,Smartphone,1 Month,284,8,25-29
1736,Basic,15,2022-04-09,2023-07-07,United States,29,Female,Smartphone,1 Month,454,4,25-29
1737,Premium,12,2022-05-09,2023-06-07,Canada,28,Female,Laptop,1 Month,394,5,25-29
1738,Standard,12,2022-09-13,2023-08-07,United Kingdom,33,Female,Smartphone,1 Month,328,9,30-34
1739,Basic,10,2022-09-16,2023-05-07,Australia,35,Female,Smartphone,1 Month,233,9,35-39
1740,Standard,15,2022-09-18,2023-06-07,Germany,37,Female,Laptop,1 Month,262,9,35-39
1741,Premium,12,2022-09-20,2023-06-07,France,31,Male,Smartphone,1 Month,260,9,30-34
1742,Basic,13,2022-09-29,2023-07-07,Brazil,27,Male,Laptop,1 Month,281,9,25-29
1743,Standard,11,2022-09-30,2023-08-07,Mexico,48,Male,Tablet,1 Month,311,9,45-49
1744,Premium,15,2022-04-10,2023-10-07,Spain,30,Female,Smart TV,1 Month,545,4,30-34
1745,Basic,14,2022-08-10,2023-07-07,Italy,45,Male,Tablet,1 Month,331,8,45-49
1746,Premium,14,2022-10-10,2023-07-07,Spain,28,Male,Smart TV,1 Month,270,10,25-29
1747,Basic,12,2022-12-10,2023-08-07,Spain,30,Female,Laptop,1 Month,240,12,30-34
1748,Standard,15,2022-10-14,2023-10-07,United States,48,Male,Smartphone,1 Month,358,10,45-49
1749,Standard,10,2022-10-16,2023-07-07,Canada,37,Female,Laptop,1 Month,264,10,35-39
1750,Basic,15,2022-10-21,2023-07-07,United States,28,Female,Smartphone,1 Month,259,10,25-29
1751,Premium,14,2022-10-23,2023-07-07,United States,43,Female,Tablet,1 Month,257,10,40-44
1752,Basic,10,2022-10-25,2023-09-07,Canada,36,Male,Laptop,1 Month,317,10,35-39
1753,Standard,15,2022-10-26,2023-06-07,United Kingdom,47,Male,Laptop,1 Month,224,10,45-49
1754,Premium,10,2022-10-29,2023-07-07,Australia,42,Male,Smart TV,1 Month,251,10,40-44
1755,Basic,15,2022-10-31,2023-07-07,Germany,50,Male,Laptop,1 Month,249,10,50-54
1756,Premium,13,2022-02-11,2023-08-07,France,41,Male,Tablet,1 Month,542,2,40-44
1757,Basic,13,2022-03-11,2023-05-07,Brazil,43,Male,Laptop,1 Month,422,3,40-44
1758,Standard,13,2022-05-11,2023-07-07,Mexico,35,Male,Laptop,1 Month,422,5,35-39
1759,Standard,10,2022-06-11,2023-07-07,Spain,51,Male,Smart TV,1 Month,391,6,50-54
1760,Basic,15,2022-06-11,2023-07-07,Italy,35,Male,Tablet,1 Month,391,6,35-39
1761,Premium,10,2022-07-11,2023-05-07,Spain,37,Male,Smart TV,1 Month,300,7,35-39
1762,Basic,10,2022-04-11,2023-06-07,Spain,28,Female,Smartphone,1 Month,422,4,25-29
1763,Standard,14,2022-02-11,2023-07-07,United States,32,Female,Smartphone,1 Month,511,2,30-34
1764,Premium,13,2022-10-27,2023-07-07,Canada,37,Female,Tablet,1 Month,253,10,35-39
1765,Basic,11,2022-10-18,2023-05-07,United States,37,Female,Tablet,1 Month,201,10,35-39
1766,Premium,12,2022-07-10,2023-08-07,United States,34,Female,Smart TV,1 Month,393,7,30-34
1767,Basic,15,2022-04-10,2023-07-07,Canada,30,Female,Tablet,1 Month,453,4,30-34
1768,Standard,14,2022-09-17,2023-07-07,United Kingdom,35,Male,Tablet,1 Month,293,9,35-39
1769,Standard,14,2022-09-15,2023-06-07,Australia,41,Female,Laptop,1 Month,265,9,40-44
1770,Basic,13,2022-10-09,2023-08-07,Germany,50,Female,Tablet,1 Month,302,10,50-54
1771,Premium,11,2022-09-09,2023-08-07,France,48,Female,Laptop,1 Month,332,9,45-49
1772,Basic,12,2022-09-09,2023-08-07,Brazil,29,Male,Smart TV,1 Month,332,9,25-29
1773,Standard,12,2022-07-09,2023-06-07,Mexico,37,Male,Tablet,1 Month,333,7,35-39
1774,Premium,15,2022-08-09,2023-08-07,Spain,36,Female,Tablet,1 Month,363,8,35-39
1775,Basic,15,2022-08-14,2023-07-07,Italy,45,Male,Tablet,1 Month,327,8,45-49
1776,Premium,15,2022-06-08,2023-08-07,Spain,27,Female,Smart TV,1 Month,425,6,25-29
1777,Basic,12,2022-06-08,2023-06-07,Spain,31,Female,Tablet,1 Month,364,6,30-34
1778,Standard,11,2022-07-29,2023-09-07,United States,42,Female,Tablet,1 Month,405,7,40-44
1779,Standard,15,2022-07-28,2023-06-07,Canada,43,Female,Smartphone,1 Month,314,7,40-44
1780,Basic,13,2022-07-24,2023-07-07,United States,43,Male,Smart TV,1 Month,348,7,40-44
1781,Premium,15,2022-07-22,2023-06-07,United States,35,Female,Laptop,1 Month,320,7,35-39
1782,Basic,13,2022-07-19,2023-10-07,Canada,51,Male,Laptop,1 Month,445,7,50-54
1783,Standard,13,2022-07-17,2023-07-07,United Kingdom,42,Female,Smartphone,1 Month,355,7,40-44
1784,Premium,13,2022-07-16,2023-07-07,Australia,36,Male,Tablet,1 Month,356,7,35-39
1785,Basic,13,2022-07-13,2023-07-07,Germany,50,Female,Tablet,1 Month,359,7,50-54
1786,Premium,15,2022-07-14,2023-09-07,France,43,Female,Laptop,1 Month,420,7,40-44
1787,Basic,11,2022-07-07,2023-07-07,Brazil,28,Male,Laptop,1 Month,365,7,25-29
1788,Standard,10,2022-06-07,2023-09-07,Mexico,48,Female,Smart TV,1 Month,457,6,45-49
1789,Standard,14,2022-06-30,2023-07-07,Spain,47,Female,Tablet,1 Month,372,6,45-49
1790,Basic,12,2022-06-30,2023-09-07,Italy,31,Male,Smart TV,1 Month,434,6,30-34
1791,Premium,14,2022-01-07,2023-06-07,Spain,45,Male,Laptop,1 Month,516,1,45-49
1792,Basic,15,2022-02-07,2023-09-07,Spain,45,Female,Tablet,1 Month,577,2,45-49
1793,Standard,14,2022-03-07,2023-06-07,United States,42,Female,Smart TV,1 Month,457,3,40-44
1794,Premium,12,2022-06-07,2023-08-07,Canada,36,Female,Tablet,1 Month,426,6,35-39
1795,Basic,14,2022-07-07,2023-07-07,United States,32,Male,Smart TV,1 Month,365,7,30-34
1796,Basic,10,2022-07-15,2023-09-07,United States,50,Male,Tablet,1 Month,419,7,50-54
1797,Basic,14,2022-07-17,2023-06-07,Canada,39,Male,Smart TV,1 Month,325,7,35-39
1798,Standard,10,2022-07-26,2023-08-07,United Kingdom,51,Male,Smartphone,1 Month,377,7,50-54
1799,Premium,14,2022-05-08,2023-07-07,Australia,49,Female,Tablet,1 Month,425,5,45-49
1800,Basic,14,2022-12-08,2023-09-07,Germany,42,Male,Tablet,1 Month,273,12,40-44
1801,Basic,12,2022-08-14,2023-06-07,France,46,Male,Tablet,1 Month,297,8,45-49
1802,Premium,12,2022-08-15,2023-07-07,Brazil,30,Male,Smartphone,1 Month,326,8,30-34
1803,Standard,10,2022-08-18,2023-07-07,Mexico,48,Male,Smart TV,1 Month,323,8,45-49
1804,Standard,12,2022-08-21,2023-09-07,Spain,40,Female,Laptop,1 Month,382,8,40-44
1805,Basic,10,2022-04-09,2023-06-07,Italy,50,Female,Smart TV,1 Month,424,4,50-54
1806,Premium,15,2022-05-09,2023-07-07,Spain,49,Female,Laptop,1 Month,424,5,45-49
1807,Standard,11,2022-08-09,2023-07-07,Spain,37,Male,Smartphone,1 Month,332,8,35-39
1808,Basic,12,2022-09-15,2023-08-07,United States,43,Male,Laptop,1 Month,326,9,40-44
1809,Standard,15,2022-09-17,2023-06-07,Canada,40,Female,Tablet,1 Month,263,9,40-44
1810,Premium,14,2022-09-19,2023-09-07,United States,27,Male,Laptop,1 Month,353,9,25-29
1811,Basic,10,2022-09-23,2023-06-07,United States,47,Male,Smart TV,1 Month,257,9,45-49
1812,Premium,11,2022-09-26,2023-08-07,Canada,50,Male,Smartphone,1 Month,315,9,50-54
1813,Standard,12,2022-09-30,2023-08-07,United Kingdom,31,Female,Smartphone,1 Month,311,9,30-34
1814,Basic,10,2022-07-10,2023-10-07,Australia,33,Male,Smartphone,1 Month,454,7,30-34
1815,Standard,13,2022-09-10,2023-07-07,Germany,42,Female,Tablet,1 Month,300,9,40-44
1816,Premium,14,2022-12-10,2023-07-07,France,51,Female,Laptop,1 Month,209,12,50-54
1817,Basic,12,2022-10-13,2023-08-07,Brazil,43,Female,Smartphone,1 Month,298,10,40-44
1818,Standard,15,2022-10-14,2023-10-07,Mexico,45,Female,Smart TV,1 Month,358,10,45-49
1819,Premium,13,2022-10-19,2023-07-07,Spain,48,Female,Tablet,1 Month,261,10,45-49
1820,Basic,14,2022-10-20,2023-07-07,Italy,48,Female,Smart TV,1 Month,260,10,45-49
1821,Premium,12,2022-10-22,2023-08-07,Spain,30,Male,Smartphone,1 Month,289,10,30-34
1822,Basic,15,2022-10-24,2023-09-07,Spain,29,Female,Tablet,1 Month,318,10,25-29
1823,Standard,10,2022-10-28,2023-06-07,United States,28,Male,Tablet,1 Month,222,10,25-29
1824,Standard,12,2022-10-30,2023-08-07,Canada,46,Female,Laptop,1 Month,281,10,45-49
1825,Basic,13,2022-01-11,2023-08-07,United States,45,Male,Smart TV,1 Month,573,1,45-49
1826,Premium,12,2022-03-11,2023-08-07,United States,30,Male,Tablet,1 Month,514,3,30-34
1827,Basic,13,2022-04-11,2023-06-07,Canada,44,Female,Laptop,1 Month,422,4,40-44
1828,Standard,14,2022-05-11,2023-07-07,United Kingdom,46,Male,Laptop,1 Month,422,5,45-49
1829,Premium,13,2022-06-11,2023-08-07,Australia,36,Female,Tablet,1 Month,422,6,35-39
